id_doc,Text's title,Author,original_name,Normalized name,ID wikidata,identifiers,coordinate location,Longitude,Latitude,Type of place,printer,publication place,date
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Amancaes","Amancaes",Q49600538,Q49600538,"-12.016666666667,-77.033333333333",-12.016666666667,-77.033333333333,"Amancaes",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Amancaes","Amancaes",Q49600538,Q49600538,"-12.016666666667,-77.033333333333",-12.016666666667,-77.033333333333,"Amancaes",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Amancaes","Amancaes",Q49600538,Q49600538,"-12.016666666667,-77.033333333333",-12.016666666667,-77.033333333333,"Amancaes",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Amancaes","Amancaes",Q49600538,Q49600538,"-12.016666666667,-77.033333333333",-12.016666666667,-77.033333333333,"Amancaes",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Perú","Perú",Peru,Q419,"-9.4,-76",-9.4,-76,"Perú",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Peru","Perú",Peru,Q419,"-9.4,-76",-9.4,-76,"Perú",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Perú","Perú",Peru,Q419,"-9.4,-76",-9.4,-76,"Perú",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Ninive","Nínive",Nineveh,Q5680,"36.366667,43.15",36.366667,43.15,"Nínive",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Perú","Perú",Peru,Q419,"-9.4,-76",-9.4,-76,"Perú",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Perú","Perú",Peru,Q419,"-9.4,-76",-9.4,-76,"Perú",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Europa","Europa",Europe,Q46,"48.690959,9.14062",48.690959,9.14062,"Europa",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Asia","Asia",Asia,Q48,"43.681111111111115,87.33111111111111",43.681111111111115,87.33111111111111,"Asia",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"America","América",América,Q2400442,"-35.483333333333,-62.966666666667",-35.483333333333,-62.966666666667,"América",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Perú","Perú",Peru,Q419,"-9.4,-76",-9.4,-76,"Perú",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Perú","Perú",Peru,Q419,"-9.4,-76",-9.4,-76,"Perú",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Perú","Perú",Peru,Q419,"-9.4,-76",-9.4,-76,"Perú",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Lima","Lima",Lima,Q2868,"-12.06,-77.0375",-12.06,-77.0375,"Lima",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Paris","París",Paris,Q90,"48.85666666666667,2.352222222222222",48.85666666666667,2.352222222222222,"París",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Lima","Lima",Lima,Q2868,"-12.06,-77.0375",-12.06,-77.0375,"Lima",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Europa","Europa",Europe,Q46,"48.690959,9.14062",48.690959,9.14062,"Europa",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Europa","Europa",Europe,Q46,"48.690959,9.14062",48.690959,9.14062,"Europa",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Rusia","Rusia",Russia,Q159,"66.41666666666667,94.25",66.41666666666667,94.25,"Rusia",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Francia","Francia",France,Q142,"47,2",47,2,"Francia",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Austria","Austria",Austria,Q40,"48,14",48,14,"Austria",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"España","España",Spain,Q29,"40.2,-3.5",40.2,-3.5,"España",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"China","China",People's Republic of China,Q148,"35.844722222222224,103.45194444444445",35.844722222222224,103.45194444444445,"China",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Inglaterra","Inglaterra",England,Q21,"53,-1",53,-1,"Inglaterra",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Europa","Europa",Europe,Q46,"48.690959,9.14062",48.690959,9.14062,"Europa",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Asia","Asia",Asia,Q48,"43.681111111111115,87.33111111111111",43.681111111111115,87.33111111111111,"Asia",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Lima","Lima",Lima,Q2868,"-12.06,-77.0375",-12.06,-77.0375,"Lima",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Europa","Europa",Europe,Q46,"48.690959,9.14062",48.690959,9.14062,"Europa",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Francia","Francia",France,Q142,"47,2",47,2,"Francia",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Europa","Europa",Europe,Q46,"48.690959,9.14062",48.690959,9.14062,"Europa",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Asia","Asia",Asia,Q48,"43.681111111111115,87.33111111111111",43.681111111111115,87.33111111111111,"Asia",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Perú","Perú",Peru,Q419,"-9.4,-76",-9.4,-76,"Perú",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Europa","Europa",Europe,Q46,"48.690959,9.14062",48.690959,9.14062,"Europa",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Perú","Perú",Peru,Q419,"-9.4,-76",-9.4,-76,"Perú",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Andes","Andes",Andes,Q5456,"-32.65333333,-70.01166667",-32.65333333,-70.01166667,"Andes",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Chimborazo","Chimborazo",Chimborazo,Q14081,"-1.4691666666667,-78.8175",-1.4691666666667,-78.8175,"Chimborazo",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Egipto","Egipto",Egypt,Q79,"27,29",27,29,"Egipto",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Perú","Perú",Peru,Q419,"-9.4,-76",-9.4,-76,"Perú",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Roma","Roma",Rome,Q220,"41.893055555556,12.482777777778",41.893055555556,12.482777777778,"Roma",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Venecia","Venecia",Venice,Q641,"45.439722222222,12.331944444444",45.439722222222,12.331944444444,"Venecia",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Rusia","Rusia",Russia,Q159,"66.41666666666667,94.25",66.41666666666667,94.25,"Rusia",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Paris","París",Paris,Q90,"48.85666666666667,2.352222222222222",48.85666666666667,2.352222222222222,"París",Imprenta del Comercio,Lima,1843
Julian_del_Portillo_Lima,Lima de aquí a cien años,Julián M. del Portillo,"Arequipa","Arequipa",Arequipa,Q159273,"-16.398763888889,-71.536883333333",-16.398763888889,-71.536883333333,"Arequipa",Imprenta del Comercio,Lima,1843
